y,x,z
-36.119595,147.856352,303.854
-36.378837,147.890682,762.423
-36.527521,147.91568,969.54
-36.84644,147.99385,1352.109
-36.910332,148.020251,1156.747
-36.991191,148.035953,1211.793
-36.876165,147.988414,1278.282
-36.671791,147.904232,1363.435
-36.569677,147.862342,936.584
-36.582439,147.867571,1039.219
-36.646258,147.893746,1261.643
-36.556919,147.857147,744.796
-36.463454,147.836951,656.767
-36.603804,147.893953,1182.442
-36.663184,147.883057,1183.081
-36.573833,147.846432,1171.47
-36.331671,147.801368,408.724
-36.255359,147.823301,353.458
-36.306423,147.843876,386.125
-36.370242,147.869631,808.085
-36.561622,147.947131,1419.033
-36.67206,147.957285,1035.895
-36.714533,147.95712,1120.228
-36.663462,147.936098,964.322
-36.523089,147.878668,916.74
-36.175303,147.966519,550.608
-36.226366,147.987169,616.444
-36.341229,148.033723,653.196
-36.409213,148.043738,666.495
-36.519421,148.000471,1517.019
-36.404604,147.953872,825.125
-36.281154,147.886368,421.87
-36.421288,147.890263,1039.234
-36.50617,147.889422,964.026
-36.416854,147.853299,760.304
-36.353041,147.827544,554.321
-36.140436,147.777099,451.691
-36.089624,147.809258,357.16
-36.272806,147.918124,351.127
-36.374907,147.959431,711.378
-36.502488,148.011207,1048.334
-36.570441,148.021258,894.584
-36.931451,147.99351,1167.969
-36.978125,147.977304,1327.892
-36.760897,147.887876,1043.174
-36.65873,147.845957,1077.9
-36.492822,147.778451,865.818
-36.582139,147.814609,1031.776
-36.675652,147.835254,932.115
-36.866939,147.860653,849.971
-36.951918,147.860126,1303.488
-37.109184,147.853842,697.664
-37.134413,147.810966,720.913
-37.044391,147.720924,818.596
-37.159635,147.768079,484.528
-37.26579,147.740574,346.706
-37.372326,147.766535,296.812
-37.248777,147.751385,396.645
-37.001595,147.668035,709.684
-36.950439,147.647207,726.908
-37.167825,147.735967,437.398
-37.500493,147.819291,214.452
-37.602644,147.807877,310.669
-37.658073,147.81289,210.384
-37.760279,147.801443,103.543
-37.273648,147.654985,558.754
-37.04782,147.598426,620.331
-36.958282,147.562084,822.254
-36.886104,147.568133,1007.913
-37.193115,147.693069,538.239
-37.346361,147.7025,720.361
-37.571626,147.652332,231.9
-37.276925,147.5321,1083.516
-37.148874,147.480165,1071.794
-36.905195,147.328959,1157.555
-37.093075,147.422223,977.311
-37.233925,147.479185,830.252
-37.540997,147.550706,670.021
-37.596408,147.555492,435.816
-37.668781,147.549364,228.359
-37.553355,147.502302,566.506
-37.437968,147.455409,649.57
-37.096123,147.299698,1304.76
-37.010571,147.247734,1530.671
-36.938416,147.254139,1509.466
-36.985527,147.290638,1492.531
-37.182205,147.405119,1252.876
-37.493837,147.513688,708.978
-37.369773,147.445525,595.975
-37.125823,147.293947,808.626
-36.989044,147.221481,1414.768
-37.078675,147.257357,1378.987
-37.30928,147.350079,825.555
-37.599563,147.432009,290.325
-37.496955,147.390403,183.263
-37.420018,147.359285,714.061
-37.136868,147.139277,1393.865
-37.051268,147.08752,1493.032
-37.128116,147.118116,1468.978
-37.431133,147.203919,690.515
-37.541924,147.212892,300.006
-37.631765,147.249064,417.071
-37.622395,147.17406,459.091
-37.579177,147.121126,475.61
-37.518375,147.025714,1065.54
-37.582571,147.051342,746.756
-37.672467,147.087307,294.957
-37.856394,147.143313,119.709
-37.779296,147.112325,93.398
-37.600138,147.093943,516.943
-37.506215,147.074152,923.121
-37.366375,147.124743,407.62
-37.582114,147.389301,233.275
-37.671925,147.425745,291.689
-37.732462,147.5218,146.034
-37.567076,147.614814,334.447
-37.431069,147.648232,998.578
-37.141919,147.672154,884.086
-36.924868,147.63681,607.96
-37.074207,147.715371,909.581
-37.12538,147.736305,1078.248
-36.971884,147.673613,690.294
-36.907952,147.647588,636.081
-36.848168,147.605665,810.091
-36.933527,147.657988,749.174
-36.972272,147.726831,693.597
-36.865864,147.701085,689.473
-36.801971,147.675065,544.639
-36.716664,147.622811,845.373
-36.806103,147.659107,637.422
-36.870372,147.738257,1110.945
-36.857928,147.786198,889.681
-36.815827,147.839691,821.748
-36.369662,147.763978,679.234
-36.088334,147.598811,674.037
-36.334417,147.574511,695.257
-36.780143,147.595713,655.846
-36.86095,147.610851,803.155
-36.809825,147.590121,833.987
-36.524696,147.492767,378.205
-36.409752,147.446964,568.754
-36.226234,147.339191,229.815
-36.157673,147.277198,342.83
-36.217005,147.265684,242.553
-36.378066,147.241884,566.792
-36.764516,147.272673,1090.484
-36.874996,147.281633,1694.168
-36.972726,147.285507,1560.834
-36.861652,147.22348,1248.775
-36.720345,147.114523,871.684
-36.681969,147.099312,734.423
-36.677911,147.115254,705.473
-36.531888,146.969977,970.197
-36.448956,146.797591,804.232
-36.404187,146.640425,462.223
-36.368912,146.556954,304.678
-36.33755,146.457647,172.272
-36.298182,146.390224,156.053
-36.253857,146.286168,143.519
-36.214371,146.218867,155.957
-36.130198,146.047659,148.093
-36.063651,145.918194,124.381
-36.061259,145.813031,119.149
-36.052274,145.792279,118.265
-36.00985,145.620058,112.916
-35.978916,145.573797,111.142
-35.975065,145.589722,112.131
-36.015009,145.65672,113.936
-36.042034,145.718942,116.463
-36.056152,145.77636,118.454
-36.079216,145.854542,119.614
-36.097155,145.896065,124.606
-36.103373,145.985338,163.281
-36.130198,146.047659,148.093
-36.145213,146.157716,140.551
-36.138392,146.242085,141.023
-36.161074,146.320292,142.16
-36.179731,146.414418,159.379
-36.202296,146.492712,242.033
-36.207149,146.529406,339.778
-36.200011,146.613738,219.009
-36.185494,146.503658,273.834
-36.158053,146.162601,144.796
-36.141927,145.999924,140
-36.120477,145.800526,119.617
-36.103838,145.637796,114.356
-36.112737,145.484634,108.656
-36.08313,145.491001,109.708
-36.07809,145.628171,113.858
-36.108825,145.848306,121.967
-36.151977,146.073311,175.088
-36.211425,146.287351,145.94
-36.262406,146.533281,358.569
-36.304102,146.758668,437.279
-36.375008,146.978418,582.368
-36.402489,147.146569,685.004
-36.442513,147.319893,513.185
-36.341977,147.05284,186.731
-36.275952,146.869854,455.716
-36.072078,146.112541,133.987
-36.086615,145.996385,152.703
-36.188703,146.209077,148.656
-36.225207,146.344829,145
-36.321688,147.132239,491.071
-36.3019,147.264253,434.783
-36.26966,147.443777,612.828
-36.200131,147.276489,253.121
-36.165275,147.192943,404.986
-36.103896,146.715885,397.987
-36.105445,146.542466,184.539
-36.132744,146.657408,225.177
-36.147127,146.767459,400.271
-36.150645,147.030231,180
-36.127455,147.230401,432.751
-36.076269,147.21027,254.099
-36.041354,147.126868,183.087
-36.027294,147.016879,197.389
-36.011689,146.801981,256.588
-36.01818,146.665362,146.799
-36.136499,146.920125,257.722
-36.186044,147.602791,649.414
-36.199838,147.765894,333.82
-36.187854,147.918935,302.917
-36.212608,147.771023,392.538
-36.203681,147.697322,399.38
-36.232212,147.533785,877.9
-36.287439,147.538285,999.172
-36.308446,147.511663,966.512
-36.337189,147.400628,472.997
-36.319819,147.358758,507.474
-36.294748,147.40128,277.028
-36.265554,147.459629,659.408
-36.211973,147.665597,604.979
-36.170417,147.824203,371.394
-36.160877,147.64518,520.292
-36.132087,147.267113,664.681
-36.134419,147.093621,250.335
-36.136708,147.303829,430.469
-36.164195,147.52421,689.115
-36.147295,147.534959,786.535
-36.142292,147.445666,578.211
-36.154107,147.345603,258.569
-36.148405,147.203755,566.329
-36.138184,147.461496,767.209
-36.093507,147.740762,642.499
-36.093507,147.740762,642.499
-36.135322,147.634989,745.561
-36.185637,147.550206,747.919
-36.149044,147.79808,319.917
-36.154494,148.098564,639.488
-36.210097,148.261836,1428.139
-36.337669,148.314005,1124.165
-36.426867,148.297661,1891.115
-36.516118,148.334292,1860.728
-36.605283,148.31821,1388.285
-36.805036,148.31322,1143.825
-36.664635,148.25457,1258.283
-36.583883,148.238603,1376.869
-36.422443,148.207681,796.448
-36.596638,148.243913,1410.566
-36.698576,148.23334,1315.884
-36.706988,148.20146,1270.231
-36.630421,148.169628,1342.841
-36.502875,148.117115,615.674
-36.727978,148.121741,1125.126
-36.766084,148.084475,1118.976
-36.562077,148.053085,846.316
-36.494315,148.095994,950.308
-36.698254,148.127094,1247.654
-36.855494,148.121569,1361.989
-37.080943,148.12651,1174.186
-36.931955,148.100143,1307.938
-36.83832,148.079013,1113.708
-36.583198,148.026521,870.248
-36.774453,148.05256,1550.797
-36.876422,148.041664,1035.51
-37.059288,148.046393,1401.503
-37.122949,148.019433,1320.161
-36.926997,147.95621,1125.911
-36.863101,147.929889,1170.758
-36.803672,147.940823,1130.525
-36.991191,148.035953,1211.793
-37.323209,148.066935,589.627
-37.438143,148.061217,277.854
-37.433668,148.023634,414.959
-37.318419,147.975798,611.889
-37.241614,147.944006,1249.914
-37.182111,147.954988,1173.209
-37.340219,148.056174,449.519
-37.698587,148.152123,109.599
-37.745401,148.135851,89.101
-37.501879,148.03414,314.602
-37.43783,148.007507,367.929
-37.386601,147.986237,456.487
-37.514385,147.985728,436.842
-37.548331,147.964084,223.617
-37.616574,147.974552,131.247
-37.50123,147.926682,745.203
-37.385121,147.771798,391.355
-37.402133,147.760968,687.551
-37.559237,147.700759,413.356
-37.588581,147.641446,264.925
-37.750319,147.618448,54.606
-37.655954,147.544126,217.394
-37.711388,147.548915,230.965
-37.852086,147.552818,36
-37.830537,147.526111,27.689
-37.800264,147.477986,19.701
-37.868063,147.434082,71.96
-37.885012,147.423093,59.277
-37.773509,147.860651,79.157
-37.499836,148.642695,233.191
-37.401423,148.959638,720.293
-37.444363,148.798532,719.218
-37.478539,148.66954,334.517
-37.592415,148.233121,264.326
-37.675434,147.85584,69.349
-37.63805,148.001384,196.356
-37.621461,148.066085,268.629
-37.605469,148.292423,264.794
-37.613851,148.260067,231.957
-37.667563,147.942039,232.401
-37.674987,147.802008,206.03
-37.673784,147.640669,143.983
-37.697987,148.044277,195.144
-37.708555,148.497796,5.481
-37.713045,148.589748,83.768
-37.717383,148.627638,75.687
-37.741507,148.206042,81.254
-37.736124,148.006404,72.503
-37.749878,147.564649,102.763
-37.708564,147.726439,141.659
-37.718434,147.909459,163.388
-37.644496,148.470584,174.307
-37.576608,148.891496,184.294
-37.585243,148.805219,216.333
-37.614998,148.637913,113.993
-37.690495,148.238462,108.567
-37.68186,148.216882,103.788
-37.626665,148.265458,348.118
-37.58008,148.335557,140.783
-37.584665,148.427252,336.215
-37.610672,148.600078,164.21
-37.649173,148.670528,200.041
-37.700233,148.58428,68.9
-37.687577,148.95757,148.44
-37.691621,149.0496,111.636
-37.709006,148.768293,149.441
-37.717464,148.681749,93.748
-37.738024,148.384327,57.695
-37.721205,148.449175,6.559
-37.67484,148.735584,144.97
-37.679125,148.881732,121.473
-37.674504,149.060217,111.821
-37.670602,148.805888,202.296
-37.696156,148.708674,68.153
-37.691762,148.616688,196.419
-37.670583,148.751784,151.381
-37.649232,148.886863,142.4
-37.601552,149.227457,155.64
-37.580009,149.308638,202.866
-37.610316,149.140737,203.938
-37.618964,149.054063,136.183
-37.615026,148.908108,177.204
-37.576235,149.053499,139.518
-37.520286,149.26418,247.815
-37.520128,149.318482,186.398
-37.550346,149.204943,117.912
-37.572003,149.069689,89.445
-37.567673,149.085892,124.265
-37.567342,149.24865,213.792
-37.575686,149.324873,212.033
-37.571175,149.39548,152.891
-37.605896,149.211238,74.44
-37.610498,149.032314,188.021
-37.597504,149.135125,83.304
-37.56662,149.466112,144.287
-37.54457,149.601728,128.556
-37.517629,149.808335,71.444
-37.536657,149.470968,153.14
-37.563375,149.102097,160.344
-37.580818,148.929332,178.004
-37.53346,149.107099,155.897
-37.507584,149.204277,201.734
-37.464393,149.366375,435.039
-37.498991,149.236697,253.164
-37.529159,149.123297,215.478
-37.597999,148.864724,233.583
-37.610848,148.816234,198.062
-37.636455,148.827255,207.927
-37.602125,148.956577,169.911
-37.597695,149.026748,195.311
-37.623128,149.146352,202.428
-37.644641,149.065242,129.236
-37.696207,148.871055,54.661
-37.696082,148.979307,85.509
-37.683154,149.027834,96.12
-37.622902,149.254982,100.077
-37.605632,149.319952,151.4
-37.609793,149.358101,155.54
-37.640027,149.244382,67.239
-37.657265,149.179444,75.02
-37.687379,149.065814,119.495
-37.665874,149.146979,81.317
-37.648647,149.211907,116.855
-37.630895,149.440135,114.962
-37.59224,149.477498,116.547
-37.592459,149.423076,96.323
-37.525308,148.923318,190.597
-37.435387,148.400015,297.223
-37.400569,148.206382,246.936
-37.371209,148.319261,673.252
-37.376011,148.518246,316.436
-37.371745,148.857048,906.253
-37.353854,149.191083,307.765
-37.405727,148.943533,612.088
-37.401688,148.798142,621.675
-37.39737,148.545233,670.747
-37.363337,148.727878,432.685
-37.371297,149.0724,665.114
-37.401423,148.959638,720.293
-37.418521,148.949064,565.181
-37.426869,149.024583,271.875
-37.413828,149.127063,339.223
-37.426348,149.240964,335.965
-37.455484,149.453089,207.608
-37.473058,149.333958,324.721
-37.494676,149.252908,255.252
-37.533689,148.998952,271.14
-37.554773,149.134507,101.575
-37.555369,148.756377,588.755
-37.555289,148.648391,452.417
-37.525153,148.491812,302.154
-37.39319,148.615164,465.533
-37.363335,148.620351,573.258
-37.376011,148.518246,316.436
-37.367322,148.442912,583.995
-37.311918,148.437405,754.468
-37.341729,148.432099,701.943
-37.337508,148.448216,660.709
-37.362798,148.351504,163.733
-37.42146,148.125732,580.219
-37.455121,148.05042,367.931
-37.45596,148.211695,165.679
-37.465022,148.340845,317.61
-37.465598,148.556277,204.257
-37.507987,148.448641,425.008
-37.550621,148.448747,321.287
-37.597948,148.648625,252.58
-37.58071,148.983328,286.845
-37.550566,149.096497,127.632
-37.542408,148.912716,164.889
-37.551063,148.826481,256.971
-37.551042,148.664561,291.48
-37.516804,148.578059,173.391
-37.529224,148.421741,312.118
-37.518195,147.915851,721.817
-37.51946,148.130899,253.01
-37.524648,148.330124,266.086
-37.529685,148.63746,200.164
-37.529684,148.853242,239.185
-37.568093,148.65386,369.976
-37.585061,148.589159,151.223
-37.614658,148.475899,226.908
-37.555342,148.702378,632.27
-37.525454,148.815451,246.397
-37.490631,149.160668,116.543
-37.490191,149.323397,265.461
-37.489999,149.377696,329.522
-37.502995,149.329048,231.336
-37.482135,149.138875,206.19
-37.473778,149.062959,247.854
-37.410272,148.658308,402.346
-37.410167,148.550666,447.809
-37.427334,148.647664,359.037
-37.53766,149.145101,99.221
-37.569876,149.667648,104.843
-37.535503,149.688657,31.94
-37.459832,149.436879,197.03
-37.456686,149.073551,446.459
-37.431506,148.846877,646.453
-37.435764,148.561542,381.65
-37.414485,148.803641,560.533
-37.405727,148.943533,612.088
-37.392412,149.153801,294.887
-37.418792,148.626085,426.561
-37.435662,148.507686,460.381
-37.456775,148.426974,330.569
-37.431564,148.793031,683.552
-37.404726,149.321926,524.566
-37.396059,149.354308,319.761
-37.35787,149.283199,533.287
-37.349567,149.20726,230.708
-37.329148,148.534186,751.212
-37.362612,148.297759,543.798
-37.39319,148.615164,465.533
-37.39745,148.760436,873.599
-37.401286,149.013488,223.082
-37.405334,149.105305,324.571
-37.379616,149.148205,327.227
-37.35026,148.937523,1006.912
-37.354793,148.598799,610.977
-37.357978,148.206429,427.829
-37.358589,148.367624,279.255
-37.363297,148.566603,551.616
-37.359046,148.582702,634.346
-37.303193,148.362182,339.219
-37.32049,148.458922,813.324
-37.337739,148.609442,620.973
-37.260923,148.523113,739.531
-37.183853,148.329872,341.431
-37.13672,148.238794,904.078
-37.119306,148.142473,868.199
-37.179642,148.345949,413.127
-37.188515,148.581718,1248.451
-37.093959,148.185319,1005.951
-37.071791,147.998257,1106.089
-37.044097,147.667668,913.195
-37.084268,147.950113,1339.094
-37.102748,148.26022,898.425
-37.111589,148.388604,348.53
-37.13232,148.201322,1190.637
-37.14881,148.083539,1037.731
-37.218717,147.70354,537.607
-37.269522,147.671056,541.724
-37.266174,147.794054,632.708
-37.22499,148.008329,1094.127
-37.178277,148.024569,1108.996
-37.186901,148.045946,1074.86
-37.204156,148.088735,912.35
-37.208597,148.12622,502.76
-37.272814,148.206522,684.137
-37.209064,148.233391,803.397
-37.285827,148.265535,600.019
-37.25184,148.287001,743.961
-37.226253,148.276273,775.73
-37.107448,148.458149,706.866
-37.03488,148.356331,517.168
-36.979262,148.244114,1029.163
-36.859463,148.052354,992.677
-36.864078,148.142857,1613.826
-36.894175,148.244069,750.676
-36.954211,148.500273,1002.502
-37.005339,148.628775,849.533
-36.996815,148.553897,604.598
-36.924081,148.292077,724.081
-36.924081,148.292077,724.081
-37.005263,148.468442,659.972
-37.124526,148.76883,877.955
-37.128806,148.752791,782.947
-37.086113,148.431321,242.974
-37.055965,148.276214,848.659
-37.003391,147.9345,1285.25
-37.02093,148.030505,1496.898
-37.047216,148.201417,917.197
-37.158496,148.854914,925.113
-37.196582,148.978734,996.226
-37.188243,148.903501,877.315
-37.180003,148.613828,819.157
-37.154181,148.388721,882.709
-37.135424,147.971248,1276.585
-37.102553,148.206708,1062.684
-37.150008,148.833382,1022.865
-37.171276,148.860405,871.773
-37.167218,148.661982,709.431
-37.184229,148.544177,626.661
-37.192555,148.404899,722.685
-37.197018,148.549603,828.821
-37.260751,148.898907,1138.097
-37.298682,149.076821,474.971
-37.290712,148.840115,1099.376
-37.265244,148.721723,467.921
-37.277427,148.297737,681.957
-37.307889,148.722061,486.05
-37.320052,149.050135,550.393
-37.316407,148.743623,431.017
-37.286512,148.533972,701.38
-37.263378,148.024249,636.05
-37.303193,148.362182,339.219
-37.320686,148.62008,609.691
-37.421655,149.365611,284.325
-37.438068,149.517926,215.719
-37.433409,149.588464,139.695
-37.400394,149.338117,309.867
-37.388098,149.169966,265.41
-37.299368,148.700507,444.265
-37.282303,148.603731,883.824
-37.312076,148.813449,681.58
-37.311768,148.974729,855.088
-37.319959,149.104114,575.649
